project,rBug@1,rrBug@1,tBug@1,rBug@3,rrBug@3,tBug@3,rBug@5,rrBug@5,tBug@5,rBug@10,rrBug@10,tBug@10,rBug@20,rrBug@20,tBug@20,rFirstHit,rrFirstHit,tFirstHit
performance-390-45-bugFileManagerV3.0测试_1470654353+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,5.0,4.0,10.0,
performance-391-48-bug权威肌肤测试网V2.0.0测试_1470654401+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,8.0,
performance-392-48-bug出游宝V0.9.3测试_1470654353+2.csv,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,
performance-393-74-bug高朋零钱夺宝V1.0测试_1470654353+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,7.0,24.0,
performance-394-78-bug家联网-瑞房V1.1.0测试_1470654353+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,59.0,
performance-395-89-bug左邻右播V1.0测试_1470654352+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,17.0,
performance-396-132-bug众医帮会员版V2.0.2测试_1470654351+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,53.0,67.0,
performance-397-149-bug奇好云宝V1.0.0测试_1470654352+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,40.0,
performance-399-36-bug自习僧V0.01测试_1470654349+2.csv,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+106.csv,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.0,0.35714285714285715,0.35714285714285715,0.0,0.5,0.5,0.21428571428571427,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.0,1.0,6.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+119.csv,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.45454545454545453,1.0,1.0,5.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+127.csv,0.1,0.1,0.1,0.3,0.3,0.2,0.4,0.4,0.2,0.6,0.6,0.4,1.0,1.0,0.4,1.0,1.0,1.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+132.csv,0.125,0.125,0.125,0.375,0.375,0.25,0.625,0.625,0.25,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+137.csv,0.16666666666666666,0.16666666666666666,0.0,0.5,0.5,0.0,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+14.csv,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.029411764705882353,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.2647058823529412,0.2647058823529412,0.11764705882352941,0.5,0.5,0.23529411764705882,1.0,1.0,1.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+173.csv,0.2,0.2,0.0,0.6,0.6,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,1.0,1.0,11.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+18.csv,0.030303030303030304,0.030303030303030304,0.0,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.15151515151515152,0.5454545454545454,0.5454545454545454,0.24242424242424243,1.0,1.0,2.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+187.csv,0.25,0.25,0.0,0.75,0.75,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,14.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+204.csv,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,2.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+209.csv,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,17.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+229.csv,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,25.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+29.csv,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.17857142857142858,0.17857142857142858,0.07142857142857142,0.32142857142857145,0.32142857142857145,0.14285714285714285,0.5357142857142857,0.5357142857142857,0.21428571428571427,1.0,1.0,3.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+42.csv,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.125,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.041666666666666664,0.4166666666666667,0.4166666666666667,0.125,0.5416666666666666,0.5416666666666666,0.25,1.0,1.0,1.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+46.csv,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.21739130434782608,0.21739130434782608,0.08695652173913043,0.391304347826087,0.391304347826087,0.17391304347826086,0.5652173913043478,0.5652173913043478,0.21739130434782608,1.0,1.0,2.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+61.csv,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,0.16666666666666666,0.0,0.2777777777777778,0.2777777777777778,0.0,0.4444444444444444,0.4444444444444444,0.0,0.7222222222222222,0.7222222222222222,0.05555555555555555,1.0,1.0,18.0,
performance-4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217+82.csv,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.29411764705882354,0.29411764705882354,0.0,0.4117647058823529,0.4117647058823529,0.0,0.7058823529411765,0.7058823529411765,0.11764705882352941,1.0,1.0,18.0,
performance-400-69-bug小送快运V6.0测试_1470654349+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,9.0,12.0,24.0,
performance-401-81-bug中原找房V3.0.2测试_1470654349+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,12.0,47.0,
performance-402-91-bugAA电玩城测试_1470654350+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,8.0,20.0,
performance-403-197-bug点帮帮测试_1470654349+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,13.0,42.0,
performance-404-270-bug门诊大厅V2.6.5测试_1470654351+2.csv,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,23.0,
performance-405-74-bug科学加V1.0.13测试_1470654350+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,10.0,13.0,23.0,
performance-406-80-bug小科秘VV1.1.1测试_1470654348+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,15.0,40.0,
performance-407-65-bug慢慢买V1.9.0测试_1470654347+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,16.0,32.0,
performance-408-93-bug风领网测试_1470654348+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,15.0,
performance-409-60-bug出游宝V0.9.4测试_1470654346+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,22.0,22.0,
performance-410-33-bug优熊帅猴V1.2测试_1470654345+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,15.0,
performance-411-38-bug互生V3.0.1测试_1470654345+2.csv,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,
performance-412-43-bug万客V2.0.0测试_1470654345+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,8.0,13.0,
performance-413-49-bug易言V1.0.1测试_1470654345+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,10.0,15.0,
performance-414-51-bug圆形V4.2.0测试_1470654346+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,10.0,
performance-415-78-bug中建乐购V1.0.0测试_1470654347+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,5.0,5.0,32.0,
performance-416-36-bugDuerV1.14.0.0beta测试_1470654347+2.csv,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,8.0,
performance-417-40-bug美呼电话交友V4.1.0测试_1470654344+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,7.0,
performance-418-53-bug神讯V1.0测试_1470654344+2.csv,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,5.0,
performance-419-108-bug鲁比教育V2.0.2测试_1470654344+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,8.0,27.0,44.0,
performance-42-129-优房优派测试_1463737427+17.csv,0.2,0.2,0.0,0.2,0.2,0.0,0.6,0.6,0.0,0.6,0.6,0.4,1.0,1.0,0.4,1.0,1.0,6.0,
performance-42-129-优房优派测试_1463737427+26.csv,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.25,1.0,1.0,0.75,1.0,1.0,1.0,
performance-42-129-优房优派测试_1463737427+30.csv,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,10.0,
performance-42-129-优房优派测试_1463737427+46.csv,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,
performance-420-31-bug海豚村V1.8.1测试_1470654343+2.csv,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,
performance-421-50-bugBingo直播V1.0.0.5测试_1470654344+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,19.0,
performance-422-54-bug兔子骑行V0.9.7.2测试_1470654340+2.csv,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,1.0,26.0,
performance-423-60-bug吉信敢贷V1.0测试_1470654343+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,10.0,
performance-424-82-bug今日嘴炮V1.0测试_1470654343+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,26.0,
performance-425-100-bug人人买V1.0测试_1470654342+2.csv,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,2.0,2.0,27.0,
performance-426-122-bug二酒网V1.0测试_1470654340+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,28.0,40.0,
performance-427-157-bug七彩乐居V1.1测试_1470654346+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,31.0,
performance-428-61-bugKKBV1.1测试_1470654345+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,14.0,
performance-429-94-bugSmartBuyV1.0测试_1470654337+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,33.0,
performance-43-141-百度糯米6.0.0测试_1463737436+10.csv,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,1.0,1.0,1.0,
performance-43-141-百度糯米6.0.0测试_1463737436+15.csv,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,1.0,1.0,2.0,
performance-43-141-百度糯米6.0.0测试_1463737436+23.csv,0.2,0.2,0.0,0.4,0.4,0.0,0.6,0.6,0.0,0.8,0.8,0.0,1.0,1.0,0.4,1.0,1.0,11.0,
performance-43-141-百度糯米6.0.0测试_1463737436+37.csv,0.0,0.25,0.0,0.5,0.5,0.0,0.75,0.75,0.25,0.75,0.75,0.25,1.0,1.0,0.75,2.0,1.0,4.0,
performance-43-141-百度糯米6.0.0测试_1463737436+44.csv,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,7.0,
performance-43-141-百度糯米6.0.0测试_1463737436+54.csv,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
performance-43-141-百度糯米6.0.0测试_1463737436+58.csv,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,
performance-430-60-bug极智锁屏V1.0.2测试_1470654347+2.csv,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,18.0,
performance-431-79-bug齐齐乐手游+V2.0.1测试_1470654338+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,4.0,18.0,
performance-432-37-bug绿能宝租赁V2.0.0测试_1470654321+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,4.0,9.0,
performance-433-43-bug百度糯米V6.7.0测试_1470654328+2.csv,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,
performance-434-54-bug网商园V1.1.3测试_1470654335+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0,13.0,
performance-435-57-bug每天赚点V1.26测试_1470654335+2.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
performance-436-57-bugAntNewsV1.5.6.7测试_1470654329+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,33.0,
performance-437-60-bug得到测试_1470654333+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,17.0,20.0,
performance-438-72-bug股票高手VAP.5.0627测试_1470654334+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,20.0,26.0,
performance-439-94-bug呼哈城市Vv2.3.1测试_1470654336+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,17.0,36.0,
performance-44-82-捷报科斯测试_1463737431+16.csv,0.0,0.0,0.0,0.25,0.25,0.125,0.375,0.375,0.25,0.75,0.75,0.25,1.0,1.0,0.5,2.0,2.0,2.0,
performance-44-82-捷报科斯测试_1463737431+23.csv,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,7.0,
performance-44-82-捷报科斯测试_1463737431+33.csv,0.2,0.2,0.0,0.6,0.6,0.2,0.8,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,3.0,
performance-44-82-捷报科斯测试_1463737431+42.csv,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,
performance-44-82-捷报科斯测试_1463737431+50.csv,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,
performance-44-82-捷报科斯测试_1463737431+9.csv,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.2,0.4,0.5,0.3,1.0,1.0,0.4,2.0,4.0,2.0,
performance-440-103-bug游侠客V2.4.6测试_1470654325+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,5.0,5.0,38.0,
performance-441-113-bug云伴母婴V3.6.0测试_1470654337+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,11.0,50.0,
performance-442-124-bug上海三农热线V1.0测试_1470654332+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,22.0,23.0,
performance-443-131-bug铠甲助手V1.0测试_1470654323+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,27.0,
performance-444-63-bug滴滴夺宝V1.0.1测试_1470654311+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,19.0,34.0,
performance-445-65-bug乐弈·二人麻将V1.0.0测试_1470654320+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,8.0,18.0,
performance-446-84-bug卡车司机V1.0.0测试_1470654311+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,38.0,47.0,
performance-447-95-bug人人买V1.0.0测试_1470654343+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,17.0,9.0,25.0,
performance-448-97-bugMY PTCC测试_1470654318+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,14.0,20.0,
performance-449-101-bug湘梦购商家V1.1.1测试_1470654326+2.csv,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,
performance-45-46-课堂测试_1463737439+14.csv,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,
performance-450-101-bug天域天气V1.0测试_1470654313+2.csv,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,31.0,39.0,
performance-451-109-bug掌上110V1.0.0测试_1470654321+2.csv,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,3.0,10.0,
performance-452-126-bug嗨声V1.3.0测试_1470654315+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,4.0,11.0,20.0,
performance-453-48-bug雪山贷V1.0.2测试_1470654311+2.csv,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,
performance-454-77-bug品胜棋牌V1.0测试_1470654302+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,28.0,
performance-455-79-bug东方领航V2.0.0测试_1470654303+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4.0,22.0,29.0,
performance-456-103-bug创惠易购V0.0.2测试_1470654304+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,30.0,40.0,
performance-457-134-bug和易生活V2.0.4测试_1470654307+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,17.0,40.0,
performance-458-52-bug车来了V3.17.0测试_1470654300+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,19.0,
performance-459-58-bug乐享购全球V1.0.6测试_1470654299+2.csv,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,12.0,
performance-46-50-百度图片app测试_1463737441+13.csv,0.2,0.2,0.0,0.4,0.4,0.4,0.8,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,
performance-46-50-百度图片app测试_1463737441+2.csv,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.4444444444444444,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,
performance-46-50-百度图片app测试_1463737441+8.csv,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0,1.0,1.0,
performance-460-67-bugAppStoreV1.0测试_1470654301+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,12.0,22.0,
performance-461-73-bug智合万家V1.0.0.6测试_1470654301+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,11.0,20.0,
performance-462-78-bug零元小店V1.7.28测试_1470654299+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,16.0,22.0,
performance-463-90-bugidreamV1.0测试_1470654309+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,18.0,
performance-464-186-bug眼专家V1.3测试_1470654302+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,57.0,
performance-465-82-bug海客会V4.1.5测试_1470654300+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,18.0,6.0,26.0,
performance-466-32-bug水电站监测系统V1.0测试_1470654323+2.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,10.0,
performance-467-36-bug平安好医生V3.4.0测试_1470654299+2.csv,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,8.0,13.0,
performance-468-65-bug潜江潮V1.0.2测试_1470654298+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,10.0,35.0,
performance-469-70-bug优信指尖V1.4.4测试_1470654298+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,10.0,23.0,
performance-47-31-易方舟测试_1463737446+13.csv,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,
performance-470-80-bug翼云校园V1.0.2测试_1470654298+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,44.0,
performance-471-108-bug物通配货信息部V1.2.0测试_1470654300+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,5.0,16.0,30.0,
performance-472-114-bug佰职网V1.2.1测试_1470654299+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,10.0,18.0,27.0,
performance-473-123-bug嘎嘎宜V1.0.3测试_1470654297+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,
